Type,Layer,Class1,Class2,Pearson_Correlation,Spearman_Correlation,Cosine_Similarity,Jaccard_Similarity,Dice_Coefficient
mlp,25,mmlu,programming,0.8665175498620419,0.6450189128052363,0.866611820342384,0.08949250157367745,0.16428291419062233
att,0,empathetic_dialogue,math,0.7749128853910028,0.47312232560539813,0.7751983397570036,0.1829774553034299,0.30935070568440676
att,0,empathetic_dialogue,mmlu,0.8501563416375927,0.6096213359174457,0.8503797040474684,0.32819269889069846,0.4941944029127758
att,0,empathetic_dialogue,programming,0.5133199234946644,0.5853648836454265,0.5142725316397085,0.040850482823787865,0.07849443027198692
att,0,math,mmlu,0.8283324185109406,0.6008436002472255,0.8286999040527008,0.36225091092304434,0.5318416864593434
att,0,math,programming,0.6602011014807203,0.6492066340366414,0.661463287107023,0.12952458104537795,0.22934353659749945
att,0,mmlu,programming,0.8250998021015605,0.7639185485183185,0.8254791719637351,0.09736633049303867,0.17745456150325423
att,1,empathetic_dialogue,math,0.39391939460518033,0.45429543692789454,0.39488967391873886,0.13045742676032207,0.23080467016646258
att,1,empathetic_dialogue,mmlu,0.8162419126721345,0.6073657601084484,0.8163302751675086,0.2734996777460639,0.4295245338893596
att,1,empathetic_dialogue,programming,0.2888510425211415,0.5679520850782073,0.2902064312992535,0.038006820926580066,0.07323038762433788
att,1,math,mmlu,0.549797609115702,0.621835456529173,0.5512515243108685,0.258123122262423,0.41033046399823325
att,1,math,programming,0.59323045232013,0.6710621263028802,0.5948811664937412,0.11610762129948062,0.20805811031788649
att,1,mmlu,programming,0.4788629527270649,0.7471316221235749,0.4808351336800447,0.08307722588536322,0.1534096071818916
att,2,empathetic_dialogue,math,0.2923623726692766,0.5130628236330502,0.30089952949932774,0.11409037391782648,0.20481349913582791
att,2,empathetic_dialogue,mmlu,0.5613290906706805,0.6664487649319976,0.5665639803417869,0.2409425967706048,0.3883219052962276
att,2,empathetic_dialogue,programming,0.3176280214865311,0.6374527106299712,0.3257166213682115,0.03796900843754168,0.07316019674748586
att,2,math,mmlu,0.5302212520628964,0.6780758975780402,0.5369778660161995,0.27954121153843514,0.4369397546833735
att,2,math,programming,0.5882017554742487,0.7224616422184772,0.5940038545928704,0.11536797925891423,0.20686980692339468
att,2,mmlu,programming,0.6268468539091063,0.8014259611688078,0.632114885581275,0.09111412379959062,0.16701117108135963
att,3,empathetic_dialogue,math,0.7058153280626828,0.4966893520142972,0.7066674086021656,0.14018873894491735,0.2459044439864265
att,3,empathetic_dialogue,mmlu,0.8359517795166252,0.6720159756089052,0.8363630123009826,0.27849232308841326,0.43565740373891054
att,3,empathetic_dialogue,programming,0.6827282794954662,0.6310301412068303,0.6835854595123669,0.03918789704518769,0.07542023373561992
att,3,math,mmlu,0.9201623176333544,0.6748301883361517,0.9203548551114553,0.3681902687480061,0.5382150087720285
att,3,math,programming,0.9445532496732376,0.6940054507634843,0.9447022843153945,0.13171354326912932,0.23276834328350335
att,3,mmlu,programming,0.9114037974626064,0.7854598046059849,0.9116195154210183,0.09340996465495255,0.17085991105711193
att,4,empathetic_dialogue,math,0.8203819903258954,0.46737670142527993,0.8205267617566503,0.17494766915032112,0.29779652957112007
att,4,empathetic_dialogue,mmlu,0.9328860649839998,0.6539758300655759,0.9329365616862013,0.33646785090363773,0.5035180616969406
att,4,empathetic_dialogue,programming,0.6764973644048343,0.5958911614988556,0.6767529833368093,0.042803733473382254,0.08209355624535616
att,4,math,mmlu,0.9583106765922462,0.6634194343536753,0.9583493763651256,0.3673599521538465,0.5373273534524485
att,4,math,programming,0.9449069961942798,0.6799618480471695,0.9449546448095886,0.13403768523845266,0.2363901781804874
att,4,mmlu,programming,0.8756215391866186,0.7821742555095917,0.8757318201926342,0.0951826050686929,0.17382052020945454
att,5,empathetic_dialogue,math,0.7871887955105785,0.41359342365134055,0.7873091450033921,0.19619642766501041,0.32803379633558705
att,5,empathetic_dialogue,mmlu,0.9114423500933294,0.5697188193223789,0.9114794323388933,0.3671793452475091,0.5371341317053562
att,5,empathetic_dialogue,programming,0.3995424433106195,0.5568875719742109,0.40011826740002465,0.04355448910514309,0.0834733395521904
att,5,math,mmlu,0.8830625066455708,0.6178442830254164,0.8831922546644364,0.3959997964653819,0.5673350346726959
att,5,math,programming,0.6891874039044042,0.640724748086363,0.6897049252898418,0.14581289485592078,0.25451431993921814
att,5,mmlu,programming,0.6576646146611527,0.7120444995479813,0.6581139788610151,0.09195808790042766,0.16842787084848815
att,6,empathetic_dialogue,math,0.5515798658441359,0.3818166594337781,0.5519736519782288,0.21330778126008768,0.3516136376188994
att,6,empathetic_dialogue,mmlu,0.881592051487244,0.577310395656183,0.8816416451219649,0.38403378162023694,0.5549485666031401
att,6,empathetic_dialogue,programming,0.3470583686762203,0.5040046752210281,0.3476573020368467,0.04365800335206996,0.08366342846382077
att,6,math,mmlu,0.7761263395779039,0.6127239974915653,0.7764617575604703,0.37540041742941044,0.5458780042120746
att,6,math,programming,0.843109096337453,0.6680377188950056,0.8433592911066117,0.1386029035843057,0.24346135627791873
att,6,mmlu,programming,0.6295447739390704,0.7255677507904175,0.6300665468762814,0.09440936099859516,0.17253025122601515
att,7,empathetic_dialogue,math,0.6560812560398731,0.3917261226891606,0.6562793592228919,0.17851325477943628,0.3029465371823006
att,7,empathetic_dialogue,mmlu,0.8779218117349729,0.5236665457080887,0.877823541207075,0.30290143219043625,0.4649644627087388
att,7,empathetic_dialogue,programming,0.3380991063196674,0.5007575700139308,0.33892757080130165,0.038628547017057,0.07438375755798018
att,7,math,mmlu,0.7617240623749497,0.5723706741699102,0.7623730611330131,0.3126026356338256,0.4763096266112204
att,7,math,programming,0.566117460690804,0.6468836616576303,0.5675806187029202,0.12878878312194872,0.2281893389580839
att,7,mmlu,programming,0.5298276131837859,0.672513468588939,0.5312198226900975,0.07742193088758621,0.14371701311816734
att,8,empathetic_dialogue,math,0.5567822566623932,0.27580278155302296,0.5571697280377705,0.17473012567364732,0.2974813054589003
att,8,empathetic_dialogue,mmlu,0.8133704632025219,0.4206325024125274,0.8135071493944034,0.3345988526701343,0.5014223592365628
att,8,empathetic_dialogue,programming,0.2481235084289104,0.4082311561906977,0.2487477446139494,0.042406650663780965,0.08136297027034002
att,8,math,mmlu,0.7377601143698328,0.47094534291786133,0.7380956220567668,0.3040860578845385,0.46635888183302965
att,8,math,programming,0.6839175112294138,0.5839777714049319,0.6842613678781836,0.14082962357921444,0.2468898434410891
att,8,mmlu,programming,0.45865534929978213,0.5603995663820466,0.45928182801324524,0.08277414228833584,0.1528927207541194
att,9,empathetic_dialogue,math,0.6512653989423453,0.21486027616568726,0.6514888275550448,0.21204387874809885,0.34989472322918813
att,9,empathetic_dialogue,mmlu,0.8230390586988466,0.28573923992371725,0.8231363350416254,0.38847232855590236,0.5595679806740373
att,9,empathetic_dialogue,programming,0.2991470302598358,0.3223162668204573,0.299615789422739,0.04505089616292252,0.08621761165572768
att,9,math,mmlu,0.8136689700944335,0.4377177905579129,0.8138457574053537,0.36685803964321984,0.5367902576612533
att,9,math,programming,0.7466305395847251,0.5209014118947436,0.7468611330179524,0.14603134521565142,0.25484703507507006
att,9,mmlu,programming,0.562518184928327,0.43911277228442436,0.5629223387156691,0.08709968883443228,0.16024232134187974
att,10,empathetic_dialogue,math,0.6094330549559128,0.2097337508710303,0.609641471611799,0.23502797130082145,0.3806034790503941
att,10,empathetic_dialogue,mmlu,0.8375129194405028,0.3924662537941154,0.8375682332248077,0.4015266866171732,0.5729847179525739
att,10,empathetic_dialogue,programming,0.30453038957928613,0.3718289913284298,0.3049672461002573,0.04534582799625023,0.08675756248660876
att,10,math,mmlu,0.8349358917886975,0.45730280142921675,0.8350811505004884,0.4148717120306517,0.5864442811358772
att,10,math,programming,0.8102175808341769,0.5488233596241412,0.8103882092343563,0.14650235999432312,0.255563992027105
att,10,mmlu,programming,0.5817086037890694,0.5580848909208406,0.5821282724793285,0.09155225928542463,0.16774690997453212
att,11,empathetic_dialogue,math,0.621657019238095,0.2034855576277195,0.621941809666753,0.20419301699154924,0.339136690065995
att,11,empathetic_dialogue,mmlu,0.7419279906519329,0.2791352341161632,0.7421002712507063,0.33793300023473394,0.5051568354700051
att,11,empathetic_dialogue,programming,0.38994258255622705,0.2889278477270331,0.3904654467306465,0.04498572630320172,0.08609825985345401
att,11,math,mmlu,0.7959954340787128,0.4289319432211251,0.7962626959220841,0.3978009380666237,0.5691811004460253
att,11,math,programming,0.7397610471864955,0.5359721839292556,0.7401371356424733,0.1469219566762113,0.25620218676777673
att,11,mmlu,programming,0.6626768779195364,0.44809505597635235,0.6631282357242663,0.09412880514763841,0.17206165253082237
att,12,empathetic_dialogue,math,0.8147378356506718,0.20089362044954642,0.8148186466449548,0.233864030935983,0.3790758545065598
att,12,empathetic_dialogue,mmlu,0.8990601627999145,0.26911129453473726,0.8990955308211952,0.3916351187106433,0.5628416722818768
att,12,empathetic_dialogue,programming,0.43321465968472106,0.271415251069644,0.4335758299700361,0.04604346595750425,0.08803356161755285
att,12,math,mmlu,0.9008035752419964,0.4269262675087213,0.90088075604455,0.4294233389061966,0.6008343745594554
att,12,math,programming,0.694594608974777,0.5124893921843686,0.6948906702405659,0.15471565163362083,0.2679718620159666
att,12,mmlu,programming,0.6044305394027389,0.4264494089570815,0.6047918947821647,0.09611880361471549,0.17538026589406294
att,13,empathetic_dialogue,math,0.5892628206751807,0.27157546332803106,0.5898162753748911,0.17878835517571565,0.30334258798996133
att,13,empathetic_dialogue,mmlu,0.7943381693557072,0.41146972497136924,0.7946233345405912,0.35315310614707324,0.5219706543816472
att,13,empathetic_dialogue,programming,0.3873597550762042,0.4107512109766542,0.3882107533066598,0.04259439231472562,0.08170846232955327
att,13,math,mmlu,0.8023878786951828,0.4956798996000631,0.8026806116471651,0.3780826248728538,0.5487082095788515
att,13,math,programming,0.6914907439874578,0.5631936153350959,0.6919426126562483,0.14999770031978252,0.2608660874331702
att,13,mmlu,programming,0.6104714429402692,0.5484094822882987,0.6110687837747055,0.09355306730774827,0.1710992728282852
att,14,empathetic_dialogue,math,0.44531713782080884,0.1646838499693509,0.44594990299219944,0.1823801499141482,0.30849663693591384
att,14,empathetic_dialogue,mmlu,0.7749360213806434,0.26198316662664184,0.7751744661133698,0.36665340450983597,0.5365711647150799
att,14,empathetic_dialogue,programming,0.3057497013039385,0.25471385603122865,0.30649344408234824,0.04281472249429455,0.08211376684802951
att,14,math,mmlu,0.5676175297694618,0.42027121685779795,0.5682497930979414,0.3295748770442441,0.49575978417539984
att,14,math,programming,0.6956854284025539,0.5233598443173717,0.696094358302043,0.13816902775285708,0.24279175479875947
att,14,mmlu,programming,0.525821745009757,0.4339780338087467,0.5264601677685982,0.09164800331016267,0.1679076094716647
att,15,empathetic_dialogue,math,0.4189770888683737,0.3134836145207702,0.41984269833126586,0.1635624655651161,0.28114084186391747
att,15,empathetic_dialogue,mmlu,0.6471175830477959,0.42610314553391754,0.6475648571899092,0.3107790166386996,0.47418979506651976
att,15,empathetic_dialogue,programming,0.2288565774930737,0.40569420697600755,0.22990029283242808,0.03926591489641315,0.0755647122331091
att,15,math,mmlu,0.6585321504320016,0.5905816742827458,0.6593270494104627,0.3221310133539138,0.48729060902481736
att,15,math,programming,0.7555281581672686,0.6405967345608347,0.7560493178414686,0.1357785593836034,0.23909336597671216
att,15,mmlu,programming,0.4886971230023478,0.6241190148735225,0.4897112076615868,0.07904829750381612,0.1465148458816535
att,16,empathetic_dialogue,math,0.6256401770001117,0.3359757744451227,0.6261105056567721,0.14371531953214733,0.2513130970230181
att,16,empathetic_dialogue,mmlu,0.8689774727756672,0.43600894325685124,0.8691345618548519,0.3029161600835988,0.46498181443104186
att,16,empathetic_dialogue,programming,0.29567051247123793,0.4507574472754839,0.2965702376063675,0.03961972311879287,0.07621964500622637
att,16,math,mmlu,0.6963995707185271,0.48959154367627017,0.6968578470696364,0.2883919729170897,0.4476773823173271
att,16,math,programming,0.7051563537254081,0.6130726338041522,0.7055866578032152,0.1305352052430782,0.23092638714424046
att,16,mmlu,programming,0.48731310488811663,0.5673605489140923,0.48809307133482105,0.085305085063337,0.15720019418937617
att,17,empathetic_dialogue,math,0.8614354969461562,0.35562346382390725,0.8614730950374783,0.21477705547123344,0.35360736277311006
att,17,empathetic_dialogue,mmlu,0.9344112006155544,0.5148993182735085,0.9344113420620888,0.3873470370320838,0.5583996313722995
att,17,empathetic_dialogue,programming,0.465438761459672,0.4821539124255306,0.4658284986200283,0.04406482282280741,0.08441012829772512
att,17,math,mmlu,0.8551105717691984,0.5614001620535908,0.8552603563108494,0.36990623694318775,0.5400460658805343
att,17,math,programming,0.649290039259483,0.6216956247502781,0.6497758649690718,0.14266591022736497,0.24970712602947548
att,17,mmlu,programming,0.5675537667245348,0.6468058783841528,0.5681050009619197,0.092801343394036,0.16984119566656541
att,18,empathetic_dialogue,math,0.723829303852543,0.4316338273271071,0.7241350119660993,0.13633931790158182,0.2399623347599245
att,18,empathetic_dialogue,mmlu,0.9608070995117346,0.5718443145833626,0.9607718012346538,0.28491218074169494,0.443473390651856
att,18,empathetic_dialogue,programming,0.4511212905642077,0.5470604362572946,0.45194321555303746,0.03935559827722389,0.07573076691453332
att,18,math,mmlu,0.7895194492694658,0.5714884211022391,0.7900024348490222,0.25683139995109,0.408696663627412
att,18,math,programming,0.5905545044010914,0.6626844324617547,0.5916893348404324,0.1311545979296463,0.23189508873446424
att,18,mmlu,programming,0.5471785476416028,0.6803932945952355,0.54825887983596,0.07693137840931394,0.1428714585750965
att,19,empathetic_dialogue,math,0.13785514616269828,0.43086001165816173,0.13888696712822932,0.10419206211674407,0.18872090407353073
att,19,empathetic_dialogue,mmlu,0.33232695886453273,0.5035864205966811,0.3333463727770114,0.20966861716641907,0.3466546361392032
att,19,empathetic_dialogue,programming,0.13187344396145528,0.47708008399892915,0.13299894139938542,0.03087099290866004,0.05989302855744502
att,19,math,mmlu,0.4955128188635193,0.6298950668495772,0.4964632436806029,0.23328011740557478,0.3783084055491322
att,19,math,programming,0.2670913989491484,0.6600193944387603,0.26824846194506946,0.08867781969985726,0.16290920618609694
att,19,mmlu,programming,0.30224583119855253,0.6822123950806551,0.3037270947469324,0.06174295297129589,0.11630489808951923
att,20,empathetic_dialogue,math,0.8159075696529865,0.3932374586961966,0.8160598370879604,0.1670078101418654,0.28621541122601973
att,20,empathetic_dialogue,mmlu,0.8976816808055101,0.515760492693584,0.8977565970353085,0.31153802389531576,0.47507280493482984
att,20,empathetic_dialogue,programming,0.5531263101912259,0.5024956762479504,0.5535789181437656,0.039887378617614704,0.0767148047717233
att,20,math,mmlu,0.914666161968162,0.5305448966749686,0.9147888705168099,0.3054841012148015,0.46800125858375025
att,20,math,programming,0.7559992932288445,0.6429240063723438,0.7563645551489849,0.11964016537085505,0.213711813975925
att,20,mmlu,programming,0.7368827107489737,0.6420866798240009,0.7372456995215916,0.07894764852823284,0.14634194464564332
att,21,empathetic_dialogue,math,0.5975973877729026,0.3428111749556293,0.5982093581538634,0.14414808763804224,0.25197452881404336
att,21,empathetic_dialogue,mmlu,0.9263494513004095,0.47066025213002743,0.9264190905454947,0.3242726056496252,0.4897369382500402
att,21,empathetic_dialogue,programming,0.4895525555763968,0.46256583388248856,0.4903307734901558,0.0404767652461,0.07780426550231746
att,21,math,mmlu,0.7028275339256131,0.5251192995737473,0.7034738015674085,0.2729547380588145,0.4288522284383109
att,21,math,programming,0.7076313787722326,0.6554222076320156,0.7084018214772265,0.11652973130387459,0.2087355634816676
att,21,mmlu,programming,0.613481381710925,0.6283531559530356,0.6142638258080121,0.07975684720452914,0.14773112559743087
att,22,empathetic_dialogue,math,0.8451259180548374,0.49692653534117437,0.8451060187815863,0.16705918235157247,0.286290849475098
att,22,empathetic_dialogue,mmlu,0.9701575626819334,0.5811958673912965,0.9701421046566,0.32789686715155797,0.4938589362815837
att,22,empathetic_dialogue,programming,0.2923773493040432,0.5440447256514424,0.2930460391067736,0.042007646058659816,0.08062828755153874
att,22,math,mmlu,0.8747329736916707,0.6085817286056031,0.874852447981686,0.3145124980182846,0.4785234046727334
att,22,math,programming,0.6312456130865559,0.6707566113673864,0.6319548784832737,0.13951561425734313,0.24486828001610086
att,22,mmlu,programming,0.390093514294552,0.6906135605163309,0.39093098206721144,0.08600626244411251,0.1583899935356745
att,23,empathetic_dialogue,math,0.6243955752248224,0.4560703546853303,0.6246767069129536,0.16430432279911478,0.2822360435871426
att,23,empathetic_dialogue,mmlu,0.9398888197582757,0.5209697033958616,0.9397384267507252,0.3169811129124607,0.48137533606912153
att,23,empathetic_dialogue,programming,0.26428315342766495,0.5198001502059418,0.26530291869059514,0.04043197264800273,0.07772151127785769
att,23,math,mmlu,0.7041244478102638,0.5684078807663445,0.7048816561523068,0.2860330581930633,0.44483002419075157
att,23,math,programming,0.4721649494289472,0.6467134046818246,0.47393779246488166,0.12892620313538097,0.22840501492004103
att,23,mmlu,programming,0.37112466238538966,0.6558124502374996,0.3729630716953598,0.08281005895577509,0.15295398905997284
att,24,empathetic_dialogue,math,0.4265172350654268,0.4509738348888952,0.42748149215158604,0.13557880437692463,0.23878361211807703
att,24,empathetic_dialogue,mmlu,0.6396885079595038,0.5162392334085929,0.6400727917167963,0.24654944928177114,0.39557106928060726
att,24,empathetic_dialogue,programming,0.11913344096536219,0.51104493717222,0.12063994926671599,0.03454848119114883,0.06678948704534508
att,24,math,mmlu,0.6124945022869954,0.5891127482267088,0.6142229834465784,0.2607171046585177,0.41360128088233794
att,24,math,programming,0.3559387721004879,0.6379000586678066,0.3582841798721803,0.11790053858964424,0.210932072254637
att,24,mmlu,programming,0.21086122156118345,0.6287608016918399,0.2137044065702194,0.0718772844361841,0.1341147638444304
att,25,empathetic_dialogue,math,0.43718759384855044,0.3835382767824664,0.43874724878562865,0.12708473302435747,0.22551052161507903
att,25,empathetic_dialogue,mmlu,0.7081404435549932,0.4646525758278791,0.7093405272987847,0.2650635909205653,0.41905180549490484
att,25,empathetic_dialogue,programming,0.49312105100026704,0.45757168370130924,0.4946984463499112,0.03962326536945801,0.07622619979628259
att,25,math,mmlu,0.7593011756132761,0.46897376692923537,0.7598732787713399,0.2676680234019855,0.42229987419522735
att,25,math,programming,0.7905424961551974,0.5586450147892559,0.7910155741694811,0.12429355074972517,0.2211051565079976
att,25,mmlu,programming,0.8087086055416207,0.5213392234123053,0.8092489753745806,0.07792891771393136,0.14459008647657914
